anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2022,0,64566,MINERA ESCONDIDA LIMITADA,79587210-8,MINA 0,Minería,,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Antofagasta,Antofagasta,Antofagasta,2101,-24.25560211,-69.13134766,Generador Industrial,,,183.74,2,Valorización,7.0,Preparación para reutilización,,,17 04 07 | Metales mezclados,17 04 07 | Metales mezclados,,17 | Residuos de la construcción y demolición,,04 | Metales (incluidas sus aleaciones),,Destinatario Final,SERVILINARES SPA,Antofagasta,Antofagasta,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5459665,PRODUCTOS DEL MAR VENTISQUEROS S A,96545040-8,CES ICA,Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Palena,Chaitén,10401,-42.35725822,-72.78579704,Generador Industrial,,,7.339,1,Eliminación,3.0,Disposición final,12.0,Vertedero,02 01 99 | Residuos no especificados en otra categoría,02 01 99 | Residuos no especificados en otra categoría,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",59355.0,EL EMPALME,REXIN SPA,Maullín,Los Lagos,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5459658,PRODUCTOS DEL MAR VENTISQUEROS S A,96545040-8,CES MATAO,Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Chiloé,Quinchao,10210,-42.57651287,-73.43362899,Generador Industrial,,,0.162,1,Eliminación,3.0,Disposición final,12.0,Vertedero,02 01 99 | Residuos no especificados en otra categoría,02 01 99 | Residuos no especificados en otra categoría,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",59355.0,EL EMPALME,REXIN SPA,Maullín,Los Lagos,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5453853,COMPANIA GENERAL DE ELECTRICIDAD S.A.,76411321-7,CGED ALEMPARTE,Otras actividades,,"Generación, transmisión y distribución de energía eléctrica",D3510,Transmisión de energía eléctrica,D351020,Biobío,Concepción,Concepción,8101,-36.8152453,-73.06282172,Generador Industrial,,,18.0,1,Eliminación,3.0,Disposición final,12.0,Vertedero,17 01 01 | Hormigón,17 01 01 | Hormigón,,17 | Residuos de la construcción y demolición,,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",,ERNA DEL CARMEN FUENTES SOTO,ERNA DEL CARMEN FUENTES SOTO,Chillán,Ñuble,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5453853,COMPANIA GENERAL DE ELECTRICIDAD S.A.,76411321-7,CGED ALEMPARTE,Otras actividades,,"Generación, transmisión y distribución de energía eléctrica",D3510,Transmisión de energía eléctrica,D351020,Biobío,Concepción,Concepción,8101,-36.8152453,-73.06282172,Generador Industrial,,,25.33,1,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,17 01 01 | Hormigón,17 01 01 | Hormigón,,17 | Residuos de la construcción y demolición,,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",5461938.0,AVENIDA GALVARINO 68,SANDRA MARCELA FORCAEL LEIVA,Coronel,Biobío,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5463171,SALMONES BLUMAR S.A.,76653690-5,110578 - Ester,Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Aysén,11201,-45.15945441,-73.34704769,Generador Industrial,,,7.89,2,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,02 01 04 | Residuos de plásticos (excepto embalajes),02 01 04 | Residuos de plásticos (excepto embalajes),,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",5472445.0,RECOLLECT,RECOLLECT SPA,Puerto Montt,Los Lagos,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,74329,AUTORENTAS DEL PACIFICO SPA,83547100-4,01. SUCURSAL ARICA,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Arica y Parinacota,Arica,Arica,15101,-18.4754587,-70.31406901,Generador Industrial,,,11.675,2,Valorización,8.0,Reciclaje,22.0,Reciclaje de Residuos voluminosos,16 01 03 | Neumáticos fuera de uso,16 01 03 | Neumáticos fuera de uso,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",5461908.0,POLAMBIENTE SA,POLAMBIENTE S.A.,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5452101,AUTORENTAS DEL PACIFICO SPA,83547100-4,02. SUCURSAL IQUIQUE,Otras actividades,,Otras actividades de transporte de pasajeros por vía terrestre,H4922,Otras actividades de transporte de pasajeros por vía terrestre n.c.p.,H492290,Tarapacá,Iquique,Iquique,1101,-20.29499481,-70.1277879,Generador Industrial,,,0.382,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",20 03 03 | Residuos de limpieza viaria,20 03 03 | Residuos de limpieza viaria,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5471416.0,RECYNOR SPA,RECYNOR SPA,Alto Hospicio,Tarapacá,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5452101,AUTORENTAS DEL PACIFICO SPA,83547100-4,02. SUCURSAL IQUIQUE,Otras actividades,,Otras actividades de transporte de pasajeros por vía terrestre,H4922,Otras actividades de transporte de pasajeros por vía terrestre n.c.p.,H492290,Tarapacá,Iquique,Iquique,1101,-20.29499481,-70.1277879,Generador Industrial,,,22.185,2,Valorización,8.0,Reciclaje,22.0,Reciclaje de Residuos voluminosos,16 01 03 | Neumáticos fuera de uso,16 01 03 | Neumáticos fuera de uso,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",5461908.0,POLAMBIENTE SA,POLAMBIENTE S.A.,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,313181,AUTORENTAS DEL PACIFICO SPA,83547100-4,03.1 SUCURSAL ANTOFAGASTA,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Antofagasta,Antofagasta,Antofagasta,2101,-23.51288949,-70.40188905,Generador Industrial,,,32.526,2,Valorización,8.0,Reciclaje,22.0,Reciclaje de Residuos voluminosos,16 01 03 | Neumáticos fuera de uso,16 01 03 | Neumáticos fuera de uso,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",5461908.0,POLAMBIENTE SA,POLAMBIENTE S.A.,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,313181,AUTORENTAS DEL PACIFICO SPA,83547100-4,03.1 SUCURSAL ANTOFAGASTA,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Antofagasta,Antofagasta,Antofagasta,2101,-23.51288949,-70.40188905,Generador Industrial,,,68.088,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5479785.0,Relleno Sanitario Chaqueta Blanca,CONSORCIO SANTA MARTA S A,Antofagasta,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5463249,AUTORENTAS DEL PACIFICO SPA,83547100-4,03.2 SUCURSAL CALAMA,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Antofagasta,El Loa,Calama,2201,-22.50702722,-68.93408842,Generador Industrial,,,17.57,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,16 07 99 | Residuos no especificados en otra categoría,16 07 99 | Residuos no especificados en otra categoría,,16 | Residuos no especificados en otro capítulo de la lista,,07 | Residuos de la limpieza de cisternas de transporte y almacenamiento y de la limpieza de cubas (excepto los de los capítulos 05 y 13),881992.0,ILUSTRE MUNICIPALIDAD DE CALAMA,I MUNICIPALIDAD DE CALAMA,Calama,Antofagasta,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5463249,AUTORENTAS DEL PACIFICO SPA,83547100-4,03.2 SUCURSAL CALAMA,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Antofagasta,El Loa,Calama,2201,-22.50702722,-68.93408842,Generador Industrial,,,25.318,2,Valorización,8.0,Reciclaje,22.0,Reciclaje de Residuos voluminosos,16 01 03 | Neumáticos fuera de uso,16 01 03 | Neumáticos fuera de uso,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",5461908.0,POLAMBIENTE SA,POLAMBIENTE S.A.,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5452102,AUTORENTAS DEL PACIFICO SPA,83547100-4,04. SUCURSAL COPIAPÓ,Otras actividades,,Otras actividades de servicios personales n.c.p.,S9609,Otras actividades de servicios personales n.c.p.,S960909,Atacama,Copiapó,Copiapó,3101,-27.3632829,-70.34508046,Generador Industrial,,,42.42,2,Valorización,8.0,Reciclaje,22.0,Reciclaje de Residuos voluminosos,16 01 03 | Neumáticos fuera de uso,16 01 03 | Neumáticos fuera de uso,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",5461908.0,POLAMBIENTE SA,POLAMBIENTE S.A.,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5481201,AUTORENTAS DEL PACIFICO SPA,83547100-4,05. SUCURSAL LA SERENA,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Coquimbo,Elqui,La Serena,4101,-29.9054771,-71.2629223,Generador Industrial,,,6.1,2,Valorización,8.0,Reciclaje,22.0,Reciclaje de Residuos voluminosos,16 01 03 | Neumáticos fuera de uso,16 01 03 | Neumáticos fuera de uso,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",5461908.0,POLAMBIENTE SA,POLAMBIENTE S.A.,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5469554,AUTORENTAS DEL PACIFICO SPA,83547100-4,06.1 SUCURSAL LOS ANDES,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Valparaíso,Los Andes,Los Andes,5301,-32.83616157,-70.60424077,Generador Industrial,,,0.507,2,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,16 01 18 | Metales no ferrosos,16 01 18 | Metales no ferrosos,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",,COMERCIAL DE METALES LOS ANDES LIMITADA,COMERCIAL DE METALES LOS ANDES LIMITADA,Los Andes,Valparaíso,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5469554,AUTORENTAS DEL PACIFICO SPA,83547100-4,06.1 SUCURSAL LOS ANDES,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Valparaíso,Los Andes,Los Andes,5301,-32.83616157,-70.60424077,Generador Industrial,,,0.67,2,Valorización,,,,,16 01 18 | Metales no ferrosos,16 01 18 | Metales no ferrosos,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",,COMERCIAL DE METALES LOS ANDES LIMITADA,COMERCIAL DE METALES LOS ANDES LIMITADA,Los Andes,Valparaíso,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5469554,AUTORENTAS DEL PACIFICO SPA,83547100-4,06.1 SUCURSAL LOS ANDES,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Valparaíso,Los Andes,Los Andes,5301,-32.83616157,-70.60424077,Generador Industrial,,,17.3,2,Valorización,8.0,Reciclaje,22.0,Reciclaje de Residuos voluminosos,16 01 03 | Neumáticos fuera de uso,16 01 03 | Neumáticos fuera de uso,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",5461908.0,POLAMBIENTE SA,POLAMBIENTE S.A.,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5465997,AUTORENTAS DEL PACIFICO SPA,83547100-4,06.2 SUCURSAL TALLER VIÑA DEL MAR,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Valparaíso,Valparaíso,Concón,5103,-32.9792269,-71.48848096,Generador Industrial,,,3.17,2,Valorización,8.0,Reciclaje,22.0,Reciclaje de Residuos voluminosos,16 01 03 | Neumáticos fuera de uso,16 01 03 | Neumáticos fuera de uso,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",5461908.0,POLAMBIENTE SA,POLAMBIENTE S.A.,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5452127,AUTORENTAS DEL PACIFICO SPA,83547100-4,07.1 SUCURSAL LO CAMPINO,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.37387582,-70.71969142,Generador Industrial,,,0.255,2,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,16 02 16 | Componentes retirados de equipos desechados distintos de los especificados en el código 16 02 15,16 02 16 | Componentes retirados de equipos desechados distintos de los especificados en el código 16 02 15,,16 | Residuos no especificados en otro capítulo de la lista,,02 | Residuos de equipos eléctricos y electrónicos,381448.0,DEGRAF LTDA.,SOC COMERCIAL DEGRAF SPA,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5452127,AUTORENTAS DEL PACIFICO SPA,83547100-4,07.1 SUCURSAL LO CAMPINO,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.37387582,-70.71969142,Generador Industrial,,,1.37,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales ,16 01 17 | Metales ferrosos,16 01 17 | Metales ferrosos,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",5479720.0,COMERCIALIZADORA VACOR LTDA,COMERCIALIZADORA VACOR LIMITADA,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5452127,AUTORENTAS DEL PACIFICO SPA,83547100-4,07.1 SUCURSAL LO CAMPINO,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.37387582,-70.71969142,Generador Industrial,,,2.1,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,20 02 01 | Residuos biodegradables,20 02 01 | Residuos biodegradables,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,02 | Residuos de parques y jardines (incluidos los residuos de cementerios),5479720.0,COMERCIALIZADORA VACOR LTDA,COMERCIALIZADORA VACOR LIMITADA,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5452127,AUTORENTAS DEL PACIFICO SPA,83547100-4,07.1 SUCURSAL LO CAMPINO,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.37387582,-70.71969142,Generador Industrial,,,8.24,2,Valorización,7.0,Preparación para reutilización,,,20 01 40 | Metales,20 01 40 | Metales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,Destinatario Final,SOCIEDAD COMERCIAL DE TRANSPORTES Y COMPRAVENTA PECH LIMITADA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5452127,AUTORENTAS DEL PACIFICO SPA,83547100-4,07.1 SUCURSAL LO CAMPINO,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.37387582,-70.71969142,Generador Industrial,,,8.652,2,Valorización,8.0,Reciclaje,22.0,Reciclaje de Residuos voluminosos,16 01 03 | Neumáticos fuera de uso,16 01 03 | Neumáticos fuera de uso,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",5461908.0,POLAMBIENTE SA,POLAMBIENTE S.A.,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5452127,AUTORENTAS DEL PACIFICO SPA,83547100-4,07.1 SUCURSAL LO CAMPINO,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.37387582,-70.71969142,Generador Industrial,,,9.47,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,16 01 19 | Plástico,16 01 19 | Plástico,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",5479720.0,COMERCIALIZADORA VACOR LTDA,COMERCIALIZADORA VACOR LIMITADA,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
