anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2023,0,309222,CINTAC S.A.I.C.,96705210-8,CINTAC S.A.I.C.,Otras industrias manufactureras,,Fabricación de productos metálicos para uso estructural,C2511,Fabricación de productos metálicos para uso estructural,C251100,Metropolitana de Santiago,Santiago,Maipú,13119,-33.51103859,-70.72509197,Generador Industrial,,,20.72,2,Valorización,,,,,17 04 12 | Hierro y acero galvanizados,17 04 12 | Hierro y acero galvanizados,,17 | Residuos de la construcción y demolición,,04 | Metales (incluidas sus aleaciones),4989.0,PLANTA COLINA,ACEROS AZA S.A.,Colina,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5443074,SISTEMA DE TRANSMISION DEL SUR S.A.,77683400-9,BODEGA RESIDUOS PELIGROSOS BARRO BLANCO,Otras actividades,,"Generación, transmisión y distribución de energía eléctrica",D3510,Transmisión de energía eléctrica,D351020,Los Lagos,Osorno,Osorno,10301,-40.57950409,-73.0888199,Generador Industrial,,,3.4,2,Valorización,7.0,Preparación para reutilización,122.0,Preparación para la reutilización,17 01 01 | Hormigón,17 01 01 | Hormigón,,17 | Residuos de la construcción y demolición,,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",,CRISTIAN DEMETRIO AVILA IGOR,CRISTIAN DEMETRIO AVILA IGOR,Castro,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5443074,SISTEMA DE TRANSMISION DEL SUR S.A.,77683400-9,BODEGA RESIDUOS PELIGROSOS BARRO BLANCO,Otras actividades,,"Generación, transmisión y distribución de energía eléctrica",D3510,Transmisión de energía eléctrica,D351020,Los Lagos,Osorno,Osorno,10301,-40.57950409,-73.0888199,Generador Industrial,,,3.4,2,Valorización,7.0,Preparación para reutilización,122.0,Preparación para la reutilización,17 01 01 | Hormigón,17 01 01 | Hormigón,,17 | Residuos de la construcción y demolición,,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",,JOSE GUSTAVO ASENCIO BORQUEZ,JOSE GUSTAVO ASENCIO BORQUEZ,Castro,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5481201,AUTORENTAS DEL PACIFICO SPA,83547100-4,05. SUCURSAL LA SERENA,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Coquimbo,Elqui,La Serena,4101,-29.9054771,-71.2629223,Generador Industrial,,,1.563,2,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03,16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03,,16 | Residuos no especificados en otro capítulo de la lista,,03 | Lotes de productos fuera de especificación y productos no utilizados,,ECO CIRCULAR SPA,ECO CIRCULAR SPA,Coquimbo,Coquimbo,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5443074,SISTEMA DE TRANSMISION DEL SUR S.A.,77683400-9,BODEGA RESIDUOS PELIGROSOS BARRO BLANCO,Otras actividades,,"Generación, transmisión y distribución de energía eléctrica",D3510,Transmisión de energía eléctrica,D351020,Los Lagos,Osorno,Osorno,10301,-40.57950409,-73.0888199,Generador Industrial,,,3.879,2,Valorización,7.0,Preparación para reutilización,122.0,Preparación para la reutilización,17 04 12 | Hierro y acero galvanizados,17 04 12 | Hierro y acero galvanizados,,17 | Residuos de la construcción y demolición,,04 | Metales (incluidas sus aleaciones),,PATRICIA ALEJANDRA SANDOVAL RUIZ,PATRICIA ALEJANDRA SANDOVAL RUIZ,Osorno,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5443074,SISTEMA DE TRANSMISION DEL SUR S.A.,77683400-9,BODEGA RESIDUOS PELIGROSOS BARRO BLANCO,Otras actividades,,"Generación, transmisión y distribución de energía eléctrica",D3510,Transmisión de energía eléctrica,D351020,Los Lagos,Osorno,Osorno,10301,-40.57950409,-73.0888199,Generador Industrial,,,4.25,2,Valorización,7.0,Preparación para reutilización,,,17 01 01 | Hormigón,17 01 01 | Hormigón,,17 | Residuos de la construcción y demolición,,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",,Destinatario Final,CRISTIAN RODRIGO GUELNAO ANTIPA,Castro,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5463141,SALMONES BLUMAR S.A.,76653690-5,104040 - Caicura,Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Palena,Hualaihué,10403,-41.73768015,-72.69516345,Generador Industrial,,,0.009,2,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5491704.0,Remap,REMAP SPA,Puerto Varas,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5463161,SALMONES BLUMAR S.A.,76653690-5,110767 - Vicuña 4,Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Aysén,11201,-45.53182825,-73.95755393,Generador Industrial,,,16.158,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,02 01 99 | Residuos no especificados en otra categoría,02 01 99 | Residuos no especificados en otra categoría,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",244575.0,ECOBIO,ECOBIO SPA,Chillan Viejo,Ñuble,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5443074,SISTEMA DE TRANSMISION DEL SUR S.A.,77683400-9,BODEGA RESIDUOS PELIGROSOS BARRO BLANCO,Otras actividades,,"Generación, transmisión y distribución de energía eléctrica",D3510,Transmisión de energía eléctrica,D351020,Los Lagos,Osorno,Osorno,10301,-40.57950409,-73.0888199,Generador Industrial,,,5.1,2,Valorización,7.0,Preparación para reutilización,122.0,Preparación para la reutilización,17 01 01 | Hormigón,17 01 01 | Hormigón,,17 | Residuos de la construcción y demolición,,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",,JOSE ALBERTO OYARZO CARCAMO,JOSE ALBERTO OYARZO CARCAMO,Castro,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5443074,SISTEMA DE TRANSMISION DEL SUR S.A.,77683400-9,BODEGA RESIDUOS PELIGROSOS BARRO BLANCO,Otras actividades,,"Generación, transmisión y distribución de energía eléctrica",D3510,Transmisión de energía eléctrica,D351020,Los Lagos,Osorno,Osorno,10301,-40.57950409,-73.0888199,Generador Industrial,,,5.1,2,Valorización,7.0,Preparación para reutilización,,,17 01 01 | Hormigón,17 01 01 | Hormigón,,17 | Residuos de la construcción y demolición,,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",,JOSE MAURICIO GOMEZ OYARZUN,JOSE MAURICIO GOMEZ OYARZUN,Chonchi,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5443074,SISTEMA DE TRANSMISION DEL SUR S.A.,77683400-9,BODEGA RESIDUOS PELIGROSOS BARRO BLANCO,Otras actividades,,"Generación, transmisión y distribución de energía eléctrica",D3510,Transmisión de energía eléctrica,D351020,Los Lagos,Osorno,Osorno,10301,-40.57950409,-73.0888199,Generador Industrial,,,37.4,2,Valorización,7.0,Preparación para reutilización,,,17 01 01 | Hormigón,17 01 01 | Hormigón,,17 | Residuos de la construcción y demolición,,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",,SILVIO ELOY VERA GONZALEZ,SILVIO ELOY VERA GONZALEZ,Puerto Montt,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5473630,CONSTRUCTORA SOCOVESA SUR S.A.,96797930-9,2133 ALTO MADEROS III,Construcción,,Construcción de edificios para uso residencial y no residencial,F4100,Construcción de edificios para uso residencial,F410010,Biobío,Biobío,Los Angeles,8301,-37.48373104,-72.38276325,Generador Industrial,,,295.801,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",,17 | Residuos de la construcción y demolición,,09 | Otros residuos de construcción y demolición,,Destinatario Final,INGENIERIA PIKTON SPA,Los Angeles,Biobío,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5461999,CIA NACIONAL DE TELEFONOS TELEFONICA DEL SUR S.A.,90299000-3,BODEGA VALDIVIA,Otras actividades,,Otras actividades de telecomunicaciones,J6190,Otras actividades de telecomunicaciones n.c.p.,J619090,Los Ríos,Valdivia,Valdivia,14101,-39.8129568,-73.22952671,Generador Industrial,,,4.514,2,Valorización,7.0,Preparación para reutilización,,,16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03,16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03,,16 | Residuos no especificados en otro capítulo de la lista,,03 | Lotes de productos fuera de especificación y productos no utilizados,5478064.0,CONARE VALDIVIA,CONARE CHILE SPA,Valdivia,Los Ríos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5470004,SALMONES TECMAR S A,79809870-5,CAMAHUE,Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Chiloé,Castro,10201,-42.63705719,-73.53650326,Generador Industrial,,,9.895,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,02 01 99 | Residuos no especificados en otra categoría,02 01 99 | Residuos no especificados en otra categoría,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",244575.0,ECOBIO,ECOBIO SPA,Chillan Viejo,Ñuble,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5453676,ORIZON S A,96929960-7,Almacenamiento Harina 4 Esquinas,Pesca y acuicultura,,Pesca marítima,A0311,"Pesca marítima industrial, excepto de barcos factoría",A031110,Biobío,Concepción,Talcahuano,8110,-36.77098347,-73.10945678,Generador Industrial,,,0.9,2,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),,GERMAN ALONSO VERA PRADENAS,GERMAN ALONSO VERA PRADENAS,Talcahuano,Biobío,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5452157,MADERAS ARAUCO S.A.,96510970-6,ASERRADEROS NUEVA ALDEA,Industria de la madera y silvicultura,,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Ñuble,Itata,Ranquil,16206,-36.6591614,-72.48450292,Generador Industrial,,,302.45,2,Valorización,8.0,Reciclaje,27.0,Compostaje,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5476275.0,COMPOSTAJE EL HUAPE,RIMAT SERVICIOS LIMITADA,Chillán,Ñuble,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5470004,SALMONES TECMAR S A,79809870-5,CAMAHUE,Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Chiloé,Castro,10201,-42.63705719,-73.53650326,Generador Industrial,,,215.357,2,Valorización,,,,,02 01 02 | Residuos de tejidos de animales,02 01 02 | Residuos de tejidos de animales,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",669.0,PESQUERA LANDES ISLA ROCUANT,SOCIEDAD PESQUERA LANDES SOCIEDAD ANONIMA,Talcahuano,Biobío,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,4256523,AGUASIN SPA,76377649-2,CASA MATRIZ,"Industria química, de plástico y caucho",,Fabricación de otros productos químicos n.c.p.,C2029,Fabricación de otros productos químicos n.c.p.,C202909,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.20605486,-70.77230434,Generador Industrial,,,0.52,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,06 11 99 | Residuos no especificados en otra categoría,06 11 99 | Residuos no especificados en otra categoría,,06 | Residuos de procesos químicos inorgánicos,,11 | Residuos de la fabricación de pigmentos inorgánicos y opacificantes,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5452157,MADERAS ARAUCO S.A.,96510970-6,ASERRADEROS NUEVA ALDEA,Industria de la madera y silvicultura,,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Ñuble,Itata,Ranquil,16206,-36.6591614,-72.48450292,Generador Industrial,,,384.9,2,Valorización,7.0,Preparación para reutilización,,,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5461116.0,PLANTA BULNES 2,VERDE CORP SPA,Bulnes,Ñuble,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5452157,MADERAS ARAUCO S.A.,96510970-6,ASERRADEROS NUEVA ALDEA,Industria de la madera y silvicultura,,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Ñuble,Itata,Ranquil,16206,-36.6591614,-72.48450292,Generador Industrial,,,1070.48,2,Valorización,7.0,Preparación para reutilización,,,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5461117.0,PLANTA BULNES 3,VERDE CORP SPA,Bulnes,Ñuble,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5467379,SALMONES ANTARTICA S A,86100500-3,CENTRO CAGUACHE,Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Chiloé,Quinchao,10210,-42.50419514,-73.27896775,Generador Industrial,,,2.175,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5453436.0,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,Los Angeles,Biobío,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5442744,CIA MINERA DEL PACIFICO S.A.,94638000-8,CERRO NEGRO NORTE,Minería,,Extracción de minerales de hierro,B0710,Extracción de minerales de hierro,B071000,Atacama,Copiapó,Copiapó,3101,-27.11036746,-70.32721484,Generador Industrial,,,33.99,1,Eliminación,3.0,Disposición final,33.0,Depósito de Seguridad,01 01 02 | Residuos de la extracción de minerales no metálicos,01 01 02 | Residuos de la extracción de minerales no metálicos,,"01 | Residuos de la prospección, extracción de minas y canteras y tratamientos físicos y químicos de minerales",,01 | Residuos de la extracción de minerales,,SOLUCIONES ECOLOGICAS DEL NORTE S A,SOLUCIONES ECOLOGICAS DEL NORTE S A,Copiapó,Atacama,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5442744,CIA MINERA DEL PACIFICO S.A.,94638000-8,CERRO NEGRO NORTE,Minería,,Extracción de minerales de hierro,B0710,Extracción de minerales de hierro,B071000,Atacama,Copiapó,Copiapó,3101,-27.11036746,-70.32721484,Generador Industrial,,,40.15,1,Eliminación,3.0,Disposición final,33.0,Depósito de Seguridad,01 01 01 | Residuos de la extracción de minerales metálicos,01 01 01 | Residuos de la extracción de minerales metálicos,,"01 | Residuos de la prospección, extracción de minas y canteras y tratamientos físicos y químicos de minerales",,01 | Residuos de la extracción de minerales,,SOLUCIONES ECOLOGICAS DEL NORTE S A,SOLUCIONES ECOLOGICAS DEL NORTE S A,Copiapó,Atacama,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5463141,SALMONES BLUMAR S.A.,76653690-5,104040 - Caicura,Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Palena,Hualaihué,10403,-41.73768015,-72.69516345,Generador Industrial,,,0.121,2,Valorización,8.0,Reciclaje,120.0,Reciclaje de madera que no contiene sustancias peligrosas,20 01 38 | Madera distinta de la especificada en el código 20 01 37,20 01 38 | Madera distinta de la especificada en el código 20 01 37,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5491704.0,Remap,REMAP SPA,Puerto Varas,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5463141,SALMONES BLUMAR S.A.,76653690-5,104040 - Caicura,Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Palena,Hualaihué,10403,-41.73768015,-72.69516345,Generador Industrial,,,0.32,2,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,20 01 39 | Plásticos,20 01 39 | Plásticos,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5480622.0,Planta Greenspot,GREENSPOT SPA,Puerto Montt,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5463141,SALMONES BLUMAR S.A.,76653690-5,104040 - Caicura,Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Palena,Hualaihué,10403,-41.73768015,-72.69516345,Generador Industrial,,,0.786,2,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,20 01 40 | Metales,20 01 40 | Metales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5491704.0,Remap,REMAP SPA,Puerto Varas,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,74329,AUTORENTAS DEL PACIFICO SPA,83547100-4,01. SUCURSAL ARICA,Ventas y mantención de vehículos automotores,,Mantenimiento y reparación de vehículos automotores,G4520,Mantenimiento y reparación de vehículos automotores,G452002,Arica y Parinacota,Arica,Arica,15101,-18.4754587,-70.31406901,Generador Industrial,,,8.44,2,Valorización,8.0,Reciclaje,22.0,Reciclaje de Residuos voluminosos,16 01 03 | Neumáticos fuera de uso,16 01 03 | Neumáticos fuera de uso,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",5461908.0,POLAMBIENTE SA,POLAMBIENTE S.A.,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5452101,AUTORENTAS DEL PACIFICO SPA,83547100-4,02. SUCURSAL IQUIQUE,Otras actividades,,Otras actividades de transporte de pasajeros por vía terrestre,H4922,Otras actividades de transporte de pasajeros por vía terrestre n.c.p.,H492290,Tarapacá,Iquique,Iquique,1101,-20.29499481,-70.1277879,Generador Industrial,,,0.129,2,Valorización,7.0,Preparación para reutilización,122.0,Preparación para la reutilización,17 04 02 | Aluminio,17 04 02 | Aluminio,,17 | Residuos de la construcción y demolición,,04 | Metales (incluidas sus aleaciones),,SOC COM E IND METALES IQUIQUE LTDA,SOC COM E IND METALES IQUIQUE LTDA,Iquique,Tarapacá,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5452101,AUTORENTAS DEL PACIFICO SPA,83547100-4,02. SUCURSAL IQUIQUE,Otras actividades,,Otras actividades de transporte de pasajeros por vía terrestre,H4922,Otras actividades de transporte de pasajeros por vía terrestre n.c.p.,H492290,Tarapacá,Iquique,Iquique,1101,-20.29499481,-70.1277879,Generador Industrial,,,0.5868,2,Valorización,7.0,Preparación para reutilización,122.0,Preparación para la reutilización,17 04 12 | Hierro y acero galvanizados,17 04 12 | Hierro y acero galvanizados,,17 | Residuos de la construcción y demolición,,04 | Metales (incluidas sus aleaciones),,SOC COM E IND METALES IQUIQUE LTDA,SOC COM E IND METALES IQUIQUE LTDA,Iquique,Tarapacá,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5452101,AUTORENTAS DEL PACIFICO SPA,83547100-4,02. SUCURSAL IQUIQUE,Otras actividades,,Otras actividades de transporte de pasajeros por vía terrestre,H4922,Otras actividades de transporte de pasajeros por vía terrestre n.c.p.,H492290,Tarapacá,Iquique,Iquique,1101,-20.29499481,-70.1277879,Generador Industrial,,,26.7,2,Valorización,8.0,Reciclaje,22.0,Reciclaje de Residuos voluminosos,16 01 03 | Neumáticos fuera de uso,16 01 03 | Neumáticos fuera de uso,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",5461908.0,POLAMBIENTE SA,POLAMBIENTE S.A.,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
