año;rol_establecimiento;id_rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;id_rubro_vu;entrada_salida;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento_nivel_3;tratamiento_nivel_1;id_tratamiento_nivel_1;capitulo_ler;id_capitulo_ler;subcapitulo_ler;id_subcapitulo_ler;nombre_ler;id_nombre_ler;ler_codigo;id_ler_codigo
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;0,2;Depósito de Seguridad;33;Eliminación;1;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;02 | Absorbentes, materiales de filtración, trapos de limpieza y ropas protectoras;2;15 02 03 | Absorbentes, materiales de filtración, trapos de limpieza y ropas protectoras distintos de los especificados en el código 15 02 02;3; Absorbentes, materiales de filtración, trapos de limpieza y ropas protectoras distintos de los especificados en el código 15 02 02;150203
2021;Destinatario Final;4;90327;PLANTA PUDAHUEL;HIDRONOR CHILE S.A;96607990-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-33,42107786;-70,81640911;13124;Pudahuel;Santiago;Metropolitana de Santiago;Otras actividades;20;2;13,16;Valorización;2;Valorización;2;10 | Residuos de procesos térmicos;10;10 | Residuos de la fundición de piezas no férreas;10;10 10 12 | Otras partículas distintas de las especificadas en el código 10 10 11;12; Otras partículas distintas de las especificadas en el código 10 10 11;101012
2021;Destinatario Final;4;245025;RELLENO SANITARIO PARQUE EL GUANACO;RELLENOS SANITARIOS DEL MAULE S A;99537670-9;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-34,82381424;-71,18223101;7308;Teno;Curicó;Maule;Gestores de residuos;15;1;116586,42;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1; Mezclas de residuos municipales;200301
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;21,24;Depósito de Seguridad;33;Eliminación;1;17 | Residuos de la construcción y demolición;17;09 | Otros residuos de construcción y demolición;9;17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03;4; Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03;170904
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;158,715;Depósito de Seguridad;33;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 99 | Residuos municipales no especificados en otra categoría;99; Residuos municipales no especificados en otra categoría;200399
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;155,75;Depósito de Seguridad;33;Eliminación;1;06 | Residuos de procesos químicos inorgánicos;6;06 | Residuos de la FFDU de productos químicos que contienen azufre, de procesos químicos del azufre y de procesos de desulfuración;6;06 06 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;60699
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;1585,788;Depósito de Seguridad;33;Eliminación;1;10 | Residuos de procesos térmicos;10;06 | Residuos de la termometalurgia del cobre;6;10 06 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;100699
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;126,06;Depósito de Seguridad;33;Eliminación;1;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal;2;02 02 02 | Residuos de tejidos de animales;2; Residuos de tejidos de animales;20202
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;14,58;Depósito de Seguridad;33;Eliminación;1;01 | Residuos de la prospección, extracción de minas y canteras y tratamientos físicos y químicos de minerales;1;01 | Residuos de la extracción de minerales;1;01 01 01 | Residuos de la extracción de minerales metálicos;1; Residuos de la extracción de minerales metálicos;10101
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;2,68;Depósito de Seguridad;33;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 07 | Residuos voluminosos (incluidos muebles);7; Residuos voluminosos (incluidos muebles);200307
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;1313,01;Depósito de Seguridad;33;Eliminación;1;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal;2;02 02 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;20299
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;9,03;Depósito de Seguridad;33;Eliminación;1;06 | Residuos de procesos químicos inorgánicos;6;03 | Residuos de la FFDU de sales y sus soluciones y de óxidos metálicos;3;06 03 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;60399
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;611,902;Depósito de Seguridad;33;Eliminación;1;17 | Residuos de la construcción y demolición;17;09 | Otros residuos de construcción y demolición;9;17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03;4; Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03;170904
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;1,84;Depósito de Seguridad;33;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39; Plásticos;200139
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;68,91;Depósito de Seguridad;33;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 38 | Madera distinta de la especificada en el código 20 01 37;38; Madera distinta de la especificada en el código 20 01 37;200138
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;72,02;Depósito de Seguridad;33;Eliminación;1;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;19;12 | Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría;12;19 12 04 | Plástico y caucho;4; Plástico y caucho;191204
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;60,47;Depósito de Seguridad;33;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1; Mezclas de residuos municipales;200301
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;1,87;Depósito de Seguridad;33;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 07 | Residuos voluminosos (incluidos muebles);7; Residuos voluminosos (incluidos muebles);200307
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;247,7;Depósito de Seguridad;33;Eliminación;1;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 09 | Envases textiles;9; Envases textiles;150109
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;7,27;Depósito de Seguridad;33;Eliminación;1;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 02 | Envases de plástico;2; Envases de plástico;150102
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;1,03;Depósito de Seguridad;33;Eliminación;1;17 | Residuos de la construcción y demolición;17;06 | Materiales de aislamiento y materiales de construcción que no contienen amianto (asbesto);6;17 06 04 | Materiales de aislamiento distintos de los especificados en los códigos 17 06 01 y 17 06 03;4; Materiales de aislamiento distintos de los especificados en los códigos 17 06 01 y 17 06 03;170604
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;30,81;Depósito de Seguridad;33;Eliminación;1;17 | Residuos de la construcción y demolición;17;02 | Madera, vidrio y plástico;2;17 02 01 | Madera libre de impregnación o pinturas;1; Madera libre de impregnación o pinturas;170201
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;52,02;Depósito de Seguridad;33;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 07 | Residuos voluminosos (incluidos muebles);7; Residuos voluminosos (incluidos muebles);200307
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;140,63;Depósito de Seguridad;33;Eliminación;1;17 | Residuos de la construcción y demolición;17;04 | Metales (incluidas sus aleaciones);4;17 04 07 | Metales mezclados;7; Metales mezclados;170407
2021;Destinatario Final;4;2289604;PLANTA ANTOFAGASTA;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-24,25935832;-70,03564303;2101;Antofagasta;Antofagasta;Antofagasta;Gestores de residuos;15;1;15,02;Depósito de Seguridad;33;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1; Mezclas de residuos municipales;200301
