id;año;rol_establecimiento;id_rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;id_rubro_vu;entrada_salida;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento_nivel_3;tratamiento_nivel_1;id_tratamiento_nivel_1;capitulo_ler;id_capitulo_ler;subcapitulo_ler;id_subcapitulo_ler;nombre_ler;ler_codigo
1097;2022;Destinatario Final;4;359114;PLANTA SÉCHÉ CHILE;SOLUCIONES AMBIENTALES DEL NORTE SA;76849990-K;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-23,450375283243;-69,422766963615;2103;Sierra Gorda;Antofagasta;Antofagasta;Gestores de residuos;15;1;9,49;Recepción de Lodos en PTAS;32;Eliminación;1;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;19;08 | Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;8;19 08 05 | Lodos del tratamiento de aguas residuales urbanas;19 08 05 
1161;2022;Destinatario Final;4;8876;SOC NACIONAL METALURGICA LTDA;SOC NACIONAL METALURGICA LTDA;80411800-4;Fundición de metales no ferrosos;C2432;Fundición de metales no ferrosos;C243200;-33,479064633483;-70,63568583611;13129;San Joaquín;Santiago;Metropolitana de Santiago;Otras industrias manufactureras;10;1;0,761;Reciclaje de metales;20;Valorización;2;17 | Residuos de la construcción y demolición;17;04 | Metales (incluidas sus aleaciones);4;17 04 01 | Cobre, bronce, latón;17 04 01 
1098;2022;Destinatario Final;4;359114;PLANTA SÉCHÉ CHILE;SOLUCIONES AMBIENTALES DEL NORTE SA;76849990-K;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-23,450375283243;-69,422766963615;2103;Sierra Gorda;Antofagasta;Antofagasta;Gestores de residuos;15;1;31,94;Relleno sanitario;11;Eliminación;1;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;19;02 | Residuos de tratamientos físicoquímicos de residuos (incluidas la descromatación, descianuración y neutralización);2;19 02 03 | Residuos mezclados previamente, compuestos exclusivamente por residuos no peligrosos;19 02 03 
1099;2022;Destinatario Final;4;359114;PLANTA SÉCHÉ CHILE;SOLUCIONES AMBIENTALES DEL NORTE SA;76849990-K;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-23,450375283243;-69,422766963615;2103;Sierra Gorda;Antofagasta;Antofagasta;Gestores de residuos;15;1;4,841;Relleno sanitario;11;Eliminación;1;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;19;02 | Residuos de tratamientos físicoquímicos de residuos (incluidas la descromatación, descianuración y neutralización);2;19 02 06 | Lodos de tratamientos físicoquímicos, distintos de los especificados en el código 19 02 05;19 02 06 
1100;2022;Destinatario Final;4;5463456;VERTEDERO MUNICIPAL DE HUALAIHUE;I MUNICIPALIDAD DE HUALAIHUE;69252200-1;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-41,951562109252;-72,448969129104;10403;Hualaihué;Palena;Los Lagos;Otras actividades;20;1;3958,2;Vertedero;12;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;20 03 01 
1101;2022;Destinatario Final;4;5467397;INNOVA SHIPS NIVALDO ANTONIO LILLO BUFADEL EIRL;INNOVA SHIPS NIVALDO ANTONIO LILLO BUFADEL E.I.R.L.;76078593-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,484114190334;-70,692142417561;13102;Cerrillos;Santiago;Metropolitana de Santiago;Gestores de residuos;15;2;27,31;Reciclaje de Neumáticos Fuera de Uso;46;Valorización;2;16 | Residuos no especificados en otro capítulo de la lista;16;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;16 01 03 | Neumáticos fuera de uso;16 01 03 
1102;2022;Destinatario Final;4;5467397;INNOVA SHIPS NIVALDO ANTONIO LILLO BUFADEL EIRL;INNOVA SHIPS NIVALDO ANTONIO LILLO BUFADEL E.I.R.L.;76078593-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,484114190334;-70,692142417561;13102;Cerrillos;Santiago;Metropolitana de Santiago;Gestores de residuos;15;2;604,374;Reciclaje de Neumáticos Fuera de Uso;46;Valorización;2;16 | Residuos no especificados en otro capítulo de la lista;16;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;16 01 03 | Neumáticos fuera de uso;16 01 03 
1103;2022;Destinatario Final;4;5467397;INNOVA SHIPS NIVALDO ANTONIO LILLO BUFADEL EIRL;INNOVA SHIPS NIVALDO ANTONIO LILLO BUFADEL E.I.R.L.;76078593-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,484114190334;-70,692142417561;13102;Cerrillos;Santiago;Metropolitana de Santiago;Gestores de residuos;15;2;514;Reciclaje de Neumáticos Fuera de Uso;46;Valorización;2;16 | Residuos no especificados en otro capítulo de la lista;16;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;16 01 03 | Neumáticos fuera de uso;16 01 03 
1104;2022;Destinatario Final;4;5467397;INNOVA SHIPS NIVALDO ANTONIO LILLO BUFADEL EIRL;INNOVA SHIPS NIVALDO ANTONIO LILLO BUFADEL E.I.R.L.;76078593-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,484114190334;-70,692142417561;13102;Cerrillos;Santiago;Metropolitana de Santiago;Gestores de residuos;15;2;25,1;Reciclaje de Residuos voluminosos;22;Valorización;2;16 | Residuos no especificados en otro capítulo de la lista;16;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;16 01 03 | Neumáticos fuera de uso;16 01 03 
1105;2022;Destinatario Final;4;5452180;PLANTA CEMENTO ANTOFAGASTA;BIO BIO CEMENTOS S.A.;96718010-6;Fabricación de cemento, cal y yeso;C2394;Fabricación de cemento, cal y yeso;C239400;-23,783004917027;-70,317528325294;2101;Antofagasta;Antofagasta;Antofagasta;Producción de cemento, cal y yeso;8;1;19814,3;Vertedero;12;Eliminación;1;10 | Residuos de procesos térmicos;10;13 | Residuos de la fabricación de cemento, cal y yeso y de productos derivados;13;10 13 13 | Residuos sólidos del tratamiento de gases, distintos de los especificados en el código 10 13 12;10 13 13 
1106;2022;Destinatario Final;4;5467397;INNOVA SHIPS NIVALDO ANTONIO LILLO BUFADEL EIRL;INNOVA SHIPS NIVALDO ANTONIO LILLO BUFADEL E.I.R.L.;76078593-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,484114190334;-70,692142417561;13102;Cerrillos;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;1170,784;Pretratamiento de Neumáticos Fuera de Uso;47;Recolección;5;16 | Residuos no especificados en otro capítulo de la lista;16;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;16 01 03 | Neumáticos fuera de uso;16 01 03 
1107;2022;Destinatario Final;4;5467397;INNOVA SHIPS NIVALDO ANTONIO LILLO BUFADEL EIRL;INNOVA SHIPS NIVALDO ANTONIO LILLO BUFADEL E.I.R.L.;76078593-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,484114190334;-70,692142417561;13102;Cerrillos;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;106,151;Reciclaje de Residuos voluminosos;22;Valorización;2;16 | Residuos no especificados en otro capítulo de la lista;16;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;16 01 03 | Neumáticos fuera de uso;16 01 03 
1108;2022;Destinatario Final;4;5467397;INNOVA SHIPS NIVALDO ANTONIO LILLO BUFADEL EIRL;INNOVA SHIPS NIVALDO ANTONIO LILLO BUFADEL E.I.R.L.;76078593-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,484114190334;-70,692142417561;13102;Cerrillos;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;253,849;Reciclaje de Residuos voluminosos;22;Valorización;2;16 | Residuos no especificados en otro capítulo de la lista;16;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;16 01 03 | Neumáticos fuera de uso;16 01 03 
1109;2022;Destinatario Final;4;5473450;GAIAWM MATRIZ;GESTION AMBIENTAL INTEGRADA SPA;76449433-4;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,622415162747;-70,634455578512;13112;La Pintana;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;73,65;Preparación para reutilización;7;Valorización;2;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;3;01 | Residuos de la transformación de la madera y de la producción de tableros y muebles;1;03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04;03 01 05 
1110;2022;Destinatario Final;4;5473450;GAIAWM MATRIZ;GESTION AMBIENTAL INTEGRADA SPA;76449433-4;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,622415162747;-70,634455578512;13112;La Pintana;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;37,99;Pretratamiento de madera que no contiene sustancias peligrosas;43;Recolección;5;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;3;01 | Residuos de la transformación de la madera y de la producción de tableros y muebles;1;03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04;03 01 05 
1111;2022;Destinatario Final;4;5473450;GAIAWM MATRIZ;GESTION AMBIENTAL INTEGRADA SPA;76449433-4;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,622415162747;-70,634455578512;13112;La Pintana;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;0,48;Pretratamiento de Metales;44;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;20 01 40 
1112;2022;Destinatario Final;4;5473450;GAIAWM MATRIZ;GESTION AMBIENTAL INTEGRADA SPA;76449433-4;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,622415162747;-70,634455578512;13112;La Pintana;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;0,001;Pretratamiento de plásticos;45;Recolección;5;06 | Residuos de procesos químicos inorgánicos;6;13 | Residuos de procesos químicos inorgánicos no especificados en otra categoría;13;06 13 99 | Residuos no especificados en otra categoría;06 13 99 
1113;2022;Destinatario Final;4;5473450;GAIAWM MATRIZ;GESTION AMBIENTAL INTEGRADA SPA;76449433-4;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,622415162747;-70,634455578512;13112;La Pintana;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;3,2663;Pretratamiento de plásticos;45;Recolección;5;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;12;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;1;12 01 05 | Virutas y rebabas de plástico;12 01 05 
1114;2022;Destinatario Final;4;5473450;GAIAWM MATRIZ;GESTION AMBIENTAL INTEGRADA SPA;76449433-4;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,622415162747;-70,634455578512;13112;La Pintana;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;0,907;Pretratamiento de plásticos;45;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 02 | Envases de plástico;15 01 02 
1115;2022;Destinatario Final;4;5473450;GAIAWM MATRIZ;GESTION AMBIENTAL INTEGRADA SPA;76449433-4;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,622415162747;-70,634455578512;13112;La Pintana;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;319,974052;Pretratamiento de plásticos;45;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;20 01 39 
1116;2022;Destinatario Final;4;5473450;GAIAWM MATRIZ;GESTION AMBIENTAL INTEGRADA SPA;76449433-4;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,622415162747;-70,634455578512;13112;La Pintana;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;0,332;Reciclaje;8;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;20 01 40 
1117;2022;Destinatario Final;4;5473450;GAIAWM MATRIZ;GESTION AMBIENTAL INTEGRADA SPA;76449433-4;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,622415162747;-70,634455578512;13112;La Pintana;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;0,196;Reciclaje de metales;20;Valorización;2;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 04 | Envases metálicos;15 01 04 
1118;2022;Destinatario Final;4;5473450;GAIAWM MATRIZ;GESTION AMBIENTAL INTEGRADA SPA;76449433-4;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,622415162747;-70,634455578512;13112;La Pintana;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;0,252;Reciclaje de metales;20;Valorización;2;16 | Residuos no especificados en otro capítulo de la lista;16;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;16 01 17 | Metales ferrosos;16 01 17 
