anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2021,,1031669,COMPLEJO INDUSTRIAL MOLYNOR S.A.,76016222-1,COMPLEJO INDUSTRIAL MOLYNOR S.A.,Otras industrias manufactureras,10,Fabricación de productos primarios de metales preciosos y otros metales no ferrosos,C2420,Fabricación de productos primarios de metales preciosos y de otros metales no ferrosos n.c.p.,C242009,Antofagasta,Antofagasta,Mejillones,2102,-23.06031555,-70.37413281,Destinatario Final,,1,532.593,5.0,Recolección,,,44,Pretratamiento de Metales, Hierro y acero no galvanizados,17 04 05 | Hierro y acero no galvanizados,17,17 | Residuos de la construcción y demolición,4,04 | Metales (incluidas sus aleaciones),,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,582.62,1.0,Eliminación,,,33,Depósito de Seguridad, Hormigón,17 01 01 | Hormigón,17,17 | Residuos de la construcción y demolición,1,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,2.008,1.0,Eliminación,,,33,Depósito de Seguridad, Madera libre de impregnación o pinturas,17 02 01 | Madera libre de impregnación o pinturas,17,17 | Residuos de la construcción y demolición,2,"02 | Madera, vidrio y plástico",,,,,,,df-sinader-2021-ckan.csv,False
2021,,5442680,HARSCO METALS CHILE S.A.,87676500-4,PLANTA HARSCOTILTIL,Comercio minorista,19,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Metropolitana de Santiago,Chacabuco,Tiltil,13303,-33.15627488,-70.84909807,Destinatario Final,,1,123017.9,2.0,Valorización,,,20,Reciclaje de metales, Escorias de horno,10 09 03 | Escorias de horno,10,10 | Residuos de procesos térmicos,9,09 | Residuos de la fundición de piezas férreas,,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,22.42,1.0,Eliminación,,,33,Depósito de Seguridad," Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,,,,,,,df-sinader-2021-ckan.csv,False
2021,,2397,CELULOSA ARAUCO Y CONSTITUCION S A,93458000-1,PLANTA ARAUCO,Industria del papel y celulosa,5,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de celulosa y otras pastas de madera,C170110,Biobío,Arauco,Arauco,8202,-37.20620981,-73.22433337,Destinatario Final,,1,5960.303,1.0,Eliminación,,,12,Vertedero, Residuos de lodos calizos,03 03 09 | Residuos de lodos calizos,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,0.2,1.0,Eliminación,,,33,Depósito de Seguridad," Absorbentes, materiales de filtración, trapos de limpieza y ropas protectoras distintos de los especificados en el código 15 02 02","15 02 03 | Absorbentes, materiales de filtración, trapos de limpieza y ropas protectoras distintos de los especificados en el código 15 02 02",15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",2,"02 | Absorbentes, materiales de filtración, trapos de limpieza y ropas protectoras",,,,,,,df-sinader-2021-ckan.csv,False
2021,,90327,HIDRONOR CHILE S.A,96607990-8,PLANTA PUDAHUEL,Otras actividades,20,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42107786,-70.81640911,Destinatario Final,,2,13.16,2.0,Valorización,,,2,Valorización, Otras partículas distintas de las especificadas en el código 10 10 11,10 10 12 | Otras partículas distintas de las especificadas en el código 10 10 11,10,10 | Residuos de procesos térmicos,10,10 | Residuos de la fundición de piezas no férreas,,,,,,,df-sinader-2021-ckan.csv,False
2021,,245025,RELLENOS SANITARIOS DEL MAULE S A,99537670-9,RELLENO SANITARIO PARQUE EL GUANACO,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Maule,Curicó,Teno,7308,-34.82381424,-71.18223101,Destinatario Final,,1,116586.42,1.0,Eliminación,,,11,Relleno sanitario, Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,21.24,1.0,Eliminación,,,33,Depósito de Seguridad," Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,158.715,1.0,Eliminación,,,33,Depósito de Seguridad, Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,155.75,1.0,Eliminación,,,33,Depósito de Seguridad, Residuos no especificados en otra categoría,06 06 99 | Residuos no especificados en otra categoría,6,06 | Residuos de procesos químicos inorgánicos,6,"06 | Residuos de la FFDU de productos químicos que contienen azufre, de procesos químicos del azufre y de procesos de desulfuración",,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,1585.788,1.0,Eliminación,,,33,Depósito de Seguridad, Residuos no especificados en otra categoría,10 06 99 | Residuos no especificados en otra categoría,10,10 | Residuos de procesos térmicos,6,06 | Residuos de la termometalurgia del cobre,,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,126.06,1.0,Eliminación,,,33,Depósito de Seguridad, Residuos de tejidos de animales,02 02 02 | Residuos de tejidos de animales,2,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",2,"02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal",,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,14.58,1.0,Eliminación,,,33,Depósito de Seguridad, Residuos de la extracción de minerales metálicos,01 01 01 | Residuos de la extracción de minerales metálicos,1,"01 | Residuos de la prospección, extracción de minas y canteras y tratamientos físicos y químicos de minerales",1,01 | Residuos de la extracción de minerales,,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,2.68,1.0,Eliminación,,,33,Depósito de Seguridad, Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,1313.01,1.0,Eliminación,,,33,Depósito de Seguridad, Residuos no especificados en otra categoría,02 02 99 | Residuos no especificados en otra categoría,2,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",2,"02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal",,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,9.03,1.0,Eliminación,,,33,Depósito de Seguridad, Residuos no especificados en otra categoría,06 03 99 | Residuos no especificados en otra categoría,6,06 | Residuos de procesos químicos inorgánicos,3,03 | Residuos de la FFDU de sales y sus soluciones y de óxidos metálicos,,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,611.902,1.0,Eliminación,,,33,Depósito de Seguridad," Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,1.84,1.0,Eliminación,,,33,Depósito de Seguridad, Plásticos,20 01 39 | Plásticos,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,68.91,1.0,Eliminación,,,33,Depósito de Seguridad, Madera distinta de la especificada en el código 20 01 37,20 01 38 | Madera distinta de la especificada en el código 20 01 37,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,72.02,1.0,Eliminación,,,33,Depósito de Seguridad, Plástico y caucho,19 12 04 | Plástico y caucho,19,"19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",12,"12 | Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría",,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,60.47,1.0,Eliminación,,,33,Depósito de Seguridad, Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,1.87,1.0,Eliminación,,,33,Depósito de Seguridad, Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,247.7,1.0,Eliminación,,,33,Depósito de Seguridad, Envases textiles,15 01 09 | Envases textiles,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,7.27,1.0,Eliminación,,,33,Depósito de Seguridad, Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,1.03,1.0,Eliminación,,,33,Depósito de Seguridad, Materiales de aislamiento distintos de los especificados en los códigos 17 06 01 y 17 06 03,17 06 04 | Materiales de aislamiento distintos de los especificados en los códigos 17 06 01 y 17 06 03,17,17 | Residuos de la construcción y demolición,6,06 | Materiales de aislamiento y materiales de construcción que no contienen amianto (asbesto),,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,30.81,1.0,Eliminación,,,33,Depósito de Seguridad, Madera libre de impregnación o pinturas,17 02 01 | Madera libre de impregnación o pinturas,17,17 | Residuos de la construcción y demolición,2,"02 | Madera, vidrio y plástico",,,,,,,df-sinader-2021-ckan.csv,False
2021,,2289604,HIDRONOR CHILE S.A,96607990-8,PLANTA ANTOFAGASTA,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Antofagasta,Antofagasta,Antofagasta,2101,-24.25935832,-70.03564303,Destinatario Final,,1,52.02,1.0,Eliminación,,,33,Depósito de Seguridad, Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,,,,,,,df-sinader-2021-ckan.csv,False
